customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C05540,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.56,1255.35,No
C05541,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,96.31,4376.5,No
C05542,Female,0,No,Yes,48,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),72.49,3548.22,No
C05543,Female,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.11,1003.68,No
C05544,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.17,2590.36,Yes
C05545,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,96.8,3867.07,No
C05546,Female,1,No,No,68,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),65.44,4428.15,No
C05547,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,97.46,1715.7,No
C05548,Female,1,No,No,38,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),90.08,3417.35,No
C05549,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,45.1,259.43,No
C05550,Male,0,Yes,No,38,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,53.89,2084.89,No
C05551,Male,0,Yes,No,33,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,47.75,1497.13,Yes
C05552,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.69,3960.81,No
C05553,Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.82,1468.36,No
C05554,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.35,6707.46,No
C05555,Female,0,No,Yes,62,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.37,3294.46,No
C05556,Male,0,No,No,70,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),56.68,3948.04,No
C05557,Female,1,Yes,No,47,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,55.94,2619.62,No
C05558,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,80.21,23.52,No
C05559,Male,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.32,963.48,No
C05560,Male,0,No,No,8,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,69.35,567.47,Yes
C05561,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),71.89,4299.88,Yes
C05562,Male,0,No,Yes,19,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),53.13,1056.29,No
C05563,Male,0,No,Yes,39,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,46.98,1828.39,No
C05564,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,66.31,702.28,Yes
C05565,Male,1,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,77.58,2095.07,Yes
C05566,Male,0,No,No,47,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,64.5,3082.84,No
C05567,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,57.9,357.51,Yes
C05568,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,106.19,1276.71,No
C05569,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,79.59,1427.71,Yes
C05570,Female,0,Yes,No,53,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),51.89,2602.39,No
C05571,Female,0,No,No,59,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.06,2890.64,No
C05572,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,92.56,6045.61,No
C05573,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),97.45,3258.07,Yes
C05574,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,109.19,4378.65,No
C05575,Female,1,No,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,55.5,1680.66,No
C05576,Male,0,Yes,No,38,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),74.78,2886.78,No
C05577,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),94.47,4785.81,No
C05578,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),109.97,5073.39,No
C05579,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.81,1783.82,No
C05580,Female,0,Yes,No,51,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.99,4596.13,No
C05581,Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,101.9,7153.69,Yes
C05582,Female,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.28,5949.85,Yes
C05583,Female,0,Yes,Yes,4,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,80.36,356.07,No
C05584,Male,1,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,4826.99,Yes
C05585,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,53.93,184.81,No
C05586,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.28,256.74,No
C05587,Male,0,Yes,No,18,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,59.64,1040.12,No
C05588,Male,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.95,716.18,No
C05589,Female,0,No,No,28,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.65,2391.42,No
C05590,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.85,1493.55,Yes
C05591,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,56.95,2043.41,No
C05592,Male,0,Yes,Yes,60,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),108.0,6461.63,No
C05593,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.14,1288.91,No
C05594,Female,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,70.43,1367.83,No
C05595,Female,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),103.94,7137.87,No
C05596,Female,0,No,Yes,48,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.22,3787.66,Yes
C05597,Female,0,Yes,Yes,14,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.18,687.38,No
C05598,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,77.2,1174.15,No
C05599,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.25,989.54,Yes
C05600,Male,0,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,49.38,993.28,Yes
C05601,Male,1,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),70.77,4226.38,No
C05602,Male,1,Yes,Yes,65,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,71.6,4600.27,Yes
C05603,Male,1,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,663.41,Yes
C05604,Female,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,80.2,5075.07,No
C05605,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.85,1268.33,No
C05606,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),51.53,76.9,Yes
C05607,Male,1,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.85,614.42,No
C05608,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),93.42,1741.99,No
C05609,Female,0,No,Yes,9,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,61.05,571.34,No
C05610,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.82,4614.09,No
C05611,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),87.5,1547.38,No
C05612,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.51,1350.79,No
C05613,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),45.59,258.98,No
C05614,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.33,1320.05,No
C05615,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.88,1005.17,Yes
C05616,Female,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.87,5771.05,No
C05617,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.49,418.93,Yes
C05618,Female,1,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,104.08,163.94,No
C05619,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.67,453.47,Yes
C05620,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.39,1328.15,No
C05621,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),77.98,2673.31,No
C05622,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.93,1290.4,No
C05623,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.58,1268.92,No
C05624,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.53,927.01,No
C05625,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),95.51,6952.8,No
C05626,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.38,1835.75,Yes
C05627,Female,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,56.28,370.19,No
C05628,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.16,347.5,Yes
C05629,Female,0,No,No,12,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,61.13,841.91,Yes
C05630,Female,0,No,No,6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),55.01,285.65,No
C05631,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.87,1812.96,Yes
C05632,Female,0,No,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.41,840.84,No
C05633,Female,0,Yes,No,44,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,52.97,2343.88,No
C05634,Male,0,Yes,No,51,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,49.93,2553.28,No
C05635,Male,0,No,Yes,47,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.84,2653.7,No
C05636,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),93.98,5684.88,Yes
C05637,Female,0,Yes,No,50,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.07,2709.96,No
C05638,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),55.18,154.85,No
C05639,Female,0,No,Yes,55,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),47.88,2611.71,No
C05640,Female,1,Yes,No,33,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,49.33,1645.91,No
C05641,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,82.22,3639.57,No
C05642,Female,0,Yes,No,15,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.06,1013.68,No
C05643,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,77.67,645.05,Yes
C05644,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,71.82,1113.84,Yes
C05645,Male,0,No,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.06,2288.79,Yes
C05646,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,101.73,1247.59,No
C05647,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,58.66,193.59,Yes
C05648,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.58,1016.85,No
C05649,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.29,1017.42,No
C05650,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),75.88,1158.44,No
C05651,Male,0,No,Yes,19,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),102.26,1988.07,Yes
C05652,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.23,0.0,Yes
C05653,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.07,3913.15,No
C05654,Male,0,No,Yes,29,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.76,1273.93,No
C05655,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.53,743.38,Yes
C05656,Male,1,No,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.43,5132.87,Yes
C05657,Male,0,No,No,41,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.83,2956.09,No
C05658,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,107.86,5607.27,No
C05659,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),76.51,4049.64,No
C05660,Male,0,Yes,No,39,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,73.62,2900.2,No
C05661,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,98.17,1497.02,Yes
C05662,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.33,1029.1,No
C05663,Male,0,Yes,No,60,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),49.94,3018.4,No
C05664,Female,1,No,No,37,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,57.03,2095.8,No
C05665,Female,0,No,Yes,43,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.76,4508.93,No
C05666,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,47.36,682.5,Yes
C05667,Female,1,No,No,60,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.76,4959.72,Yes
C05668,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,72.92,494.56,No
C05669,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,101.92,2911.3,Yes
C05670,Male,0,Yes,Yes,35,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.1,2534.79,No
C05671,Female,1,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),63.65,642.62,No
C05672,Male,0,No,Yes,69,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.49,2065.16,Yes
C05673,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,72.16,1973.47,Yes
C05674,Female,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.2,376.56,Yes
C05675,Male,0,No,No,50,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.0,1249.6,No
C05676,Male,0,No,Yes,37,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),68.58,2490.64,No
C05677,Male,0,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.17,1811.26,No
C05678,Male,0,No,No,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.24,478.78,No
C05679,Male,1,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.93,1408.34,Yes
C05680,Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.19,3915.63,No
C05681,Female,1,Yes,No,6,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.39,462.16,Yes
C05682,Male,0,Yes,No,39,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),51.02,1911.19,No
C05683,Female,0,No,Yes,23,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,84.09,1913.95,No
C05684,Male,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),76.63,3051.77,No
C05685,Male,0,No,Yes,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),46.41,2283.54,No
C05686,Male,1,Yes,Yes,38,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,92.36,3553.76,No
C05687,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.61,1205.4,No
C05688,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.44,6702.3,No
C05689,Female,0,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),46.84,2660.27,No
C05690,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),61.29,1519.8,No
C05691,Male,0,Yes,Yes,24,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),74.82,1899.19,No
C05692,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.57,6798.94,Yes
C05693,Male,0,Yes,No,23,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.22,1300.18,Yes
C05694,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),102.63,6207.08,Yes
